iata_code,country,latitude,longitude
BOA,Congo (Kinshasa),-5.854000092,13.06400013
BOB,French Polynesia,-16.44440079,-151.7510071
BOC,Panama,9.340849876,-82.25080109
BOD,France,44.82830048,-0.7155560255
BOG,Colombia,4.70159,-74.1469
BOH,United Kingdom,50.77999878,-1.842499971
BOI,United States,43.5644,-116.223
BOJ,Bulgaria,42.56959915,27.51519966
BOM,India,19.08869934,72.86789703
BON,Netherlands Antilles,12.13099957,-68.26850128
BOO,Norway,67.26920319,14.36530018
BOR,France,47.6556015,7.010829926
BOS,United States,42.36429977,-71.00520325
BOU,France,47.05810165,2.370280027
BOW,United States,27.94339943,-81.78340149
BOX,Australia,-16.07530022,136.302002
BOY,Burkina Faso,11.16009998,-4.33096981
BPC,Cameroon,6.039239883,10.1225996
BPE,Burma,39.666389,119.058889
BPF,Solomon Islands,-8.562027778,158.1193056
BPG,Brazil,-15.86130047,-52.38890076
BPH,Philippines,8.195949554,126.3219986
BPI,United States,42.58509827,-110.1110001
BPL,China,44.895,82.3
BPM,India,17.4531002,78.46759796
BPN,Indonesia,-1.268270016,116.8939972
BPS,Brazil,-16.438601,-39.080898
BPT,United States,29.95079994,-94.02069855
BPX,China,30.55360031,97.10829926
BPY,Madagascar,-16.7445303,44.48248386
BQA,Philippines,15.729309,121.500034
BQB,Australia,-33.68842316,115.4015961
BQE,Guinea-Bissau,11.29735565,-15.83807945
BQG,Russia,52.38,140.448
BQH,United Kingdom,51.3307991,0.03249999881
BQJ,Russia,67.64800262,134.6950073
BQK,United States,31.25880051,-81.46649933
BQL,Australia,-22.91329956,139.8999939
BQN,Puerto Rico,18.49489975,-67.12940216
BQS,Russia,50.42539978,127.4120026
BQT,Belarus,52.108299,23.8981
BQU,Saint Vincent and the Grenadines,12.98840046,-61.26200104
BRA,Brazil,-12.07890034,-45.00899887
BRC,Argentina,-41.151199,-71.157501
BRD,United States,46.39830017,-94.13809967
BRE,Germany,53.04750061,8.786669731
BRI,Italy,41.138901,16.760599
BRK,Australia,-30.03919983,145.9519958
BRL,United States,40.78319931,-91.12550354
BRM,Venezuela,10.04274654,-69.35861969
BRN,Switzerland,46.91410065,7.497149944
BRO,United States,25.90679932,-97.42590332
BRQ,Czech Republic,49.15129852,16.69440079
BRR,United Kingdom,57.0228,-7.44306
BRS,United Kingdom,51.382702,-2.71909
BRT,Australia,-11.76920033,130.6199951
BRU,Belgium,50.90140152,4.48443985
BRV,Germany,53.506943,8.572778
BRW,United States,71.285402,-156.766008
BRX,Dominican Republic,18.25149918,-71.12039948
BSA,Somalia,11.27530003,49.1493988
BSB,Brazil,-15.86916733,-47.92083359
BSC,Colombia,6.20292,-77.3947
BSD,China,25.053301,99.168297
BSF,United States,19.76009941,-155.5540009
BSG,Equatorial Guinea,1.905470014,9.805680275
BSJ,Australia,-37.88750076,147.5679932
BSK,Algeria,34.79330063,5.738230228
BSL,France,47.59,7.5291667
BSO,Philippines,20.4513,121.980003
BSR,Iraq,30.54910088,47.66210175
BST,Afghanistan,31.55970001,64.36499786
BSU,Congo (Kinshasa),1.224720001,19.78890038
BSX,Burma,16.815201,94.7799
BTC,Sri Lanka,7.70576,81.678802
BTE,Sierra Leone,7.532420158,-12.51889992
BTH,Indonesia,1.121029973,104.1190033
BTI,United States,70.13400269,-143.5820007
BTJ,Indonesia,5.522872024,95.42063713
BTK,Russia,56.37060165,101.697998
BTL,United States,42.30730057,-85.25150299
BTM,United States,45.95479965,-112.4970016
BTR,United States,30.533199,-91.149597
BTS,Slovakia,48.17020035,17.21269989
BTT,United States,66.91390228,-151.529007
BTU,Malaysia,3.123850107,113.0199966
BTV,United States,44.47190094,-73.15329742
BTW,Indonesia,-3.412410021,115.9950027
BTZ,Turkey,40.23329926,29.00919914
BUA,Papua New Guinea,-5.422319889,154.6730042
BUC,Australia,-17.74860001,139.5339966
BUD,Hungary,47.42976,19.261093
BUF,United States,42.94049835,-78.73220062
BUG,Angola,-12.60900021,13.40369987
BUI,Indonesia,-3.6822,138.6755
BUJ,Algeria,35.33250046,4.206389904
BUL,Papua New Guinea,-7.216286671,146.6495419
BUN,Colombia,3.81963,-76.9898
BUO,Somalia,9.5275,45.5549
BUP,India,30.27009964,74.75579834
BUQ,Zimbabwe,-20.017401,28.617901
BUR,United States,34.20069885,-118.3590012
BUS,Georgia,41.61029816,41.59970093
BUT,Bhutan,27.5622,90.7471
BUU,Indonesia,-1.1278,102.135
BUW,Indonesia,-5.486879826,122.5690002
BUX,Congo (Kinshasa),1.565719962,30.2208004
BUY,Australia,-33.37829971,115.677002
BUZ,Iran,28.94479942,50.83459854
BVA,France,49.45439911,2.112780094
BVB,Brazil,2.841388941,-60.6922226
BVC,Cape Verde,16.1364994,-22.88890076
BVE,France,45.039722,1.485556
BVG,Norway,70.871399,29.034201
BVH,Brazil,-12.69439983,-60.09830093
BVI,Australia,-25.89749908,139.3480072
BVS,Brazil,-1.636530042,-50.4435997
BVY,United States,42.58420181,-70.91649628
BWA,Nepal,27.505685,83.416293
BWB,Australia,-20.86440086,115.4059982
BWE,Germany,52.319199,10.5561
BWF,United Kingdom,54.1286111,-3.2675
BWG,United States,36.96450043,-86.41970062
BWH,Malaysia,5.465919971,100.3909988
BWI,United States,39.1754,-76.668297
BWK,Croatia,43.28570175,16.67970085
BWN,Brunei,4.944200039,114.9280014
BWO,Russia,51.85829926,47.74560165
BWQ,Australia,-29.97389984,146.8170013
BWT,Australia,-40.99890137,145.7310028
BWU,Australia,-33.92440033,150.9880066
BWW,Cuba,22.62129974,-79.14720154
BWX,Indonesia,-8.31015,114.3401
BXB,Indonesia,-2.532239914,133.4389954
BXE,Senegal,14.84729958,-12.46829987
BXG,Australia,-36.73939896,144.3300018
BXH,Kazakhstan,46.8932991,75.00499725
BXK,United States,33.42039871,-112.685997
BXN,Turkey,37.14009857,27.66970062
BXO,Switzerland,46.974444,8.396944
BXP,Poland,52.00078,23.1325278
BXR,Iran,29.08419991,58.45000076
BXU,Philippines,8.9515,125.4788
BXY,Kazakhstan,45.621994,63.210773
BYC,Bolivia,-21.96089935,-63.65169907
BYF,France,49.9715004,2.697659969
BYH,United States,35.96429825,-89.94400024
BYI,United States,42.54259872,-113.7720032
BYJ,Portugal,38.078899,-7.9324
BYK,Cote d'Ivoire,7.738800049,-5.07366991
BYM,Cuba,20.39640045,-76.62139893
BYN,Mongolia,46.16329956,100.7040024
BYO,Brazil,-21.247299,-56.452499
BYP,Australia,-22.6739006,119.1660004
BYQ,Indonesia,3.455719948,117.8669968
BYR,Denmark,57.27719879,11.00010014
BYS,United States,35.2804985,-116.6299973
BYT,Ireland,51.66859818,-9.48416996
BYU,Germany,49.985001,11.64
BZA,Nicaragua,13.94999981,-84.59999847
BZC,Brazil,-22.77099991,-41.96289825
BZD,Australia,-34.62360001,143.5780029
BZE,Belize,17.53910065,-88.30819702
BZG,Poland,53.09680176,17.97769928
BZH,Zimbabwe,-16.81699944,28.35000038
BZI,Turkey,39.61930084,27.9260006
BZK,Russia,53.214199,34.176399
BZL,Bangladesh,22.8010006,90.30120087
BZN,United States,45.77750015,-111.1529999
BZO,Italy,46.460201,11.3264
BZR,France,43.32350159,3.353899956
BZU,Congo (Kinshasa),2.818350077,24.79369926
BZV,Congo (Brazzaville),-4.251699924,15.25300026
BZY,Moldova,47.843056,27.777222
BZZ,United Kingdom,51.75,-1.58362
CAB,Angola,-5.596990108,12.18840027
CAC,Brazil,-25.00029945,-53.50080109
CAE,United States,33.93880081,-81.11949921
CAF,Brazil,-4.871520042,-66.89749908
CAG,Italy,39.251499,9.05428
CAH,Vietnam,9.177667,105.177778
CAI,Egypt,30.12190056,31.40559959
CAJ,Venezuela,6.231988907,-62.85443115
CAK,United States,40.91609955,-81.44219971
CAL,United Kingdom,55.43719864,-5.686389923
CAN,China,23.39240074,113.2990036
CAP,Haiti,19.733,-72.194702
CAQ,Colombia,7.96847,-75.1985
CAR,United States,46.87149811,-68.01789856
CAT,Portugal,38.724998,-9.35523
CAU,Brazil,-8.282389641,-36.01350021
CAW,Brazil,-21.69829941,-41.30170059
CAX,United Kingdom,54.9375,-2.809170008
CAY,French Guiana,4.819809914,-52.36040115
CAZ,Australia,-31.53829956,145.7940063
CBB,Bolivia,-17.42110062,-66.17710114
CBD,India,9.152509689,92.81960297
CBE,United States,39.61539841,-78.7609024
CBF,United States,41.25920105,-95.76059723
CBG,United Kingdom,52.205002,0.175
CBH,Algeria,31.64570045,-2.269860029
CBJ,Dominican Republic,17.92900085,-71.64479828
CBL,Venezuela,8.122160912,-63.53695679
CBM,United States,33.64379883,-88.44380188
CBN,Indonesia,-6.756140232,108.5400009
CBO,Philippines,7.165239811,124.2099991
CBQ,Nigeria,4.976019859,8.347200394
CBR,Australia,-35.30690002,149.1950073
CBT,Angola,-12.4792,13.4869
CBU,Germany,51.889442,14.531944
CBV,Guatemala,15.46899986,-90.40670013
CCA,Bolivia,-16.976834,-65.145568
CCB,United States,34.11159897,-117.6880035
CCC,Cuba,22.46100044,-78.32839966
CCF,France,43.2159996,2.306319952
CCH,Chile,-46.58330154,-71.68740082
CCI,Brazil,-27.18059921,-52.05270004
CCJ,India,11.13679981,75.95529938
CCK,Cocos (Keeling) Islands,-12.18830013,96.83390045
CCL,Australia,-26.77499962,150.6170044
CCM,Brazil,-28.72444344,-49.42139053
CCN,Afghanistan,34.53300095,65.26699829
CCP,Chile,-36.772701,-73.063103
CCR,United States,37.98970032,-122.0569992
CCS,Venezuela,10.601194,-66.991222
CCU,India,22.65469933,88.44670105
CCV,Vanuatu,-16.264999,167.923996
CCX,Brazil,-16.04360008,-57.62990189
CCY,United States,43.07260132,-92.6108017
CCZ,Bahamas,25.41710091,-77.88089752
CDA,Australia,-12.90330029,132.5319977
CDB,United States,55.20610046,-162.7250061
CDC,United States,37.70100021,-113.098999
CDE,China,41.1225,118.073889
CDG,France,49.012798,2.55
CDJ,Brazil,-8.348349571,-49.30149841
CDN,United States,34.28359985,-80.56490326
CDP,India,14.51,78.772778
CDR,United States,42.83760071,-103.0950012
CDS,United States,34.43379974,-100.288002
CDT,Spain,40.213889,0.073333
CDU,Australia,-34.04029846,150.6869965
CDV,United States,60.4917984,-145.4779968
CDW,United States,40.87519836,-74.28140259
CEB,Philippines,10.30749989,123.9789963
CEC,United States,41.78020096,-124.2369995
CED,Australia,-32.13059998,133.7100067
CEE,Russia,59.27360153,38.01580048
CEF,United States,42.19400024,-72.53479767
CEG,United Kingdom,53.17810059,-2.977780104
CEI,Thailand,19.95229912,99.88289642
CEJ,Ukraine,51.40219879,31.1583004
CEK,Russia,55.305801,61.5033
CEM,United States,65.57379913,-144.7830048
CEN,Mexico,27.39259911,-109.8330002
CEQ,France,43.542,6.95348
CER,France,49.65010071,-1.470280051
CES,Australia,-32.787498,151.341995
CET,France,47.08209991,-0.8770639896
CEU,United States,34.6719017,-82.8864975
CEW,United States,30.77879906,-86.52210236
CEZ,United States,37.3030014,-108.6279984
CFB,Brazil,-22.92169952,-42.07429886
CFC,Brazil,-26.78840065,-50.93980026
CFD,United States,30.71570015,-96.33139801
CFE,France,45.7867012,3.169169903
CFG,Cuba,22.14999962,-80.41419983
CFK,Algeria,36.21269989,1.331769943
CFN,Ireland,55.0442009,-8.340999603
CFO,Brazil,-10.63440037,-51.56359863
CFR,France,49.1733017,-0.4499999881
CFS,Australia,-30.32060051,153.1159973
CFU,Greece,39.60189819,19.9116993
CFV,United States,37.09400177,-95.57189941
CGB,Brazil,-15.65289974,-56.11669922
CGC,United States,28.8676111,-82.5741111
CGD,China,28.91889954,111.6399994
CGF,United States,41.56510162,-81.48639679
CGH,Brazil,-23.62611008,-46.65638733
CGI,United States,37.22529984,-89.57080078
CGJ,Zambia,-12.57279968,27.89389992
CGK,Indonesia,-6.12556982,106.6559982
CGM,Philippines,9.253520012,124.7070007
CGN,Germany,50.86589813,7.142739773
CGO,China,34.5196991,113.8410034
CGP,Bangladesh,22.24959946,91.81330109
CGQ,China,43.99620056,125.6849976
CGR,Brazil,-20.46870041,-54.67250061
CGX,United States,41.85879898,-87.60790253
CGY,Philippines,8.612203,124.456496
CGZ,United States,32.954899,-111.766998
CHA,United States,35.03530121,-85.20379639
CHC,New Zealand,-43.48939896,172.5319977
CHF,South Korea,35.140248,128.696229
CHG,China,41.538101,120.434998
CHH,Peru,-6.201809883,-77.85610199
CHM,Peru,-9.149609566,-78.52380371
CHN,South Korea,35.87808,127.119112
CHO,United States,38.1385994,-78.45290375
CHQ,Greece,35.53170013,24.14970016
CHR,France,46.860278,1.721111
CHS,United States,32.89860153,-80.04049683
CHT,New Zealand,-43.81000137,-176.4570007
CHU,United States,61.579102,-159.216003
CHX,Panama,9.458962,-82.515062
CHY,Solomon Islands,-6.711944,156.396111
CIA,Italy,41.7994,12.5949
CIC,United States,39.79539871,-121.8580017
CID,United States,41.88470078,-91.71080017
CIF,China,42.23500061,118.9079971
CIH,China,36.247501,113.125999
CIJ,Bolivia,-11.04039955,-68.78299713
CIK,United States,66.64499664,-143.7400055
CIO,Paraguay,-23.442363,-57.427253
CIP,Zambia,-13.55830002,32.58720016
CIS,Kiribati,-2.76812005,-171.7100067
CIT,Kazakhstan,42.36420059,69.47889709
CIU,United States,46.25080109,-84.47239685
CIW,Saint Vincent and the Grenadines,12.699,-61.3424
CIX,Peru,-6.787479877,-79.82810211
CIY,Italy,36.994601,14.607182
CIZ,Brazil,-4.134059906,-63.13259888
CJA,Peru,-7.139180183,-78.48940277
CJB,India,11.02999973,77.04340363
CJC,Chile,-22.49819946,-68.9036026
CJF,Australia,-22.9666996,118.8130035
CJJ,South Korea,36.717008,127.498741
CJL,Pakistan,35.88660049,71.80059814
CJM,Thailand,10.71119976,99.36170197
CJN,Indonesia,-7.719895,108.488995
CJS,Mexico,31.63610077,-106.4290009
CJU,South Korea,33.51129913,126.4929962
CKB,United States,39.29660034,-80.22810364
CKC,Ukraine,49.41559982,31.99530029
CKG,China,29.71920013,106.6419983
CKH,Russia,70.62310028,147.9019928
CKI,Australia,-11.16499996,132.4830017
CKL,Russia,55.8783,38.061699
CKS,Brazil,-6.115277767,-50.00138855
CKT,Iran,36.50120163,61.06489944
CKV,United States,36.62189865,-87.41500092
CKY,Guinea,9.57689,-13.612
CKZ,Turkey,40.13769913,26.42679977
CLD,United States,33.12829971,-117.2799988
CLE,United States,41.4117012,-81.84980011
CLJ,Romania,46.78519821,23.68619919
CLL,United States,30.58860016,-96.36380005
CLM,United States,48.12020111,-123.5
CLN,Brazil,-7.320439816,-47.45869827
CLO,Colombia,3.54322,-76.3816
CLP,United States,58.83369827,-158.529007
CLQ,Mexico,19.277,-103.577002
CLS,United States,46.67699814,-122.9830017
CLT,United States,35.2140007,-80.94309998
CLU,United States,39.26190186,-85.89630127
CLV,Brazil,-17.72529984,-48.60749817
CLW,United States,27.97669983,-82.75869751
CLY,France,42.5244444,8.7930556
CLZ,Venezuela,8.924655914,-67.41709137
CMA,Australia,-28.03000069,145.621994
CMB,Sri Lanka,7.180759907,79.88410187
CMD,Australia,-34.62390137,148.0279999
CME,Mexico,18.65369987,-91.7990036
CMF,France,45.63809967,5.88022995
CMG,Brazil,-19.01194382,-57.67139053
CMH,United States,39.998001,-82.891899
CMI,United States,40.03919983,-88.27809906
CMJ,Taiwan,23.21310043,119.4179993
CMK,Malawi,-14.30690002,35.13249969
CMN,Morocco,33.36750031,-7.589970112
CMP,Brazil,-9.319970131,-50.32849884
CMQ,Australia,-22.7730999,147.6210022
CMR,France,48.10990143,7.35901022
CMU,Papua New Guinea,-6.024290085,144.970993
CMW,Cuba,21.42029953,-77.84750366
CMX,United States,47.16839981,-88.4890976
CNB,Australia,-30.98329926,148.3760071
CNC,Australia,-10.05000019,143.0700073
CND,Romania,44.36220169,28.48830032
CNF,Brazil,-19.62444305,-43.9719429
CNG,France,45.65829849,-0.3174999952
CNI,China,39.26666667,122.6669444
CNJ,Australia,-20.66860008,140.5039978
CNL,Denmark,57.503502,10.2294
CNM,United States,32.33750153,-104.2630005
CNN,India,11.918614,75.547211
CNO,United States,33.97470093,-117.637001
CNP,Greenland,70.74310303,-22.65049934
CNQ,Argentina,-27.4455,-58.7619
CNR,Chile,-26.33250046,-70.6072998
CNS,Australia,-16.88579941,145.7550049
CNU,United States,37.66880035,-95.48509979
CNW,United States,31.63780022,-97.07409668
CNX,Thailand,18.76679993,98.96260071
CNY,United States,38.75500107,-109.7549973
COC,Argentina,-31.2969,-57.9966
COD,United States,44.52019882,-109.0240021
COE,United States,47.77429962,-116.8199997
COF,United States,28.23489952,-80.61009979
COG,Colombia,5.08333,-76.7
COH,India,26.33049965,89.46720123
COI,United States,28.3416111,-80.6854722
COJ,Australia,-31.33250046,149.2669983
COK,India,10.152,76.401901
CON,United States,43.20270157,-71.50229645
COO,Benin,6.357230186,2.384350061
COQ,Mongolia,48.13570023,114.6460037
COR,Argentina,-31.323601,-64.208
COS,United States,38.805801,-104.700996
COT,United States,28.45669937,-99.22029877
COU,United States,38.81809998,-92.21959686
COX,Bahamas,24.158701,-77.589798
COZ,Dominican Republic,18.90749931,-70.72190094
CPA,Liberia,4.379020214,-7.696949959
CPB,Colombia,8.63333,-77.35
CPC,Argentina,-40.075401,-71.137299
CPD,Australia,-29.04000092,134.720993
CPE,Mexico,19.81679916,-90.50029755
CPH,Denmark,55.61790085,12.65600014
CPO,Chile,-27.26119995,-70.77919769
CPQ,Brazil,-22.85919952,-47.10820007
CPR,United States,42.908001,-106.463997
CPT,South Africa,-33.96480179,18.60169983
CPV,Brazil,-7.26992,-35.8964
CPX,Puerto Rico,18.313289,-65.304324
CQA,Brazil,-13.57444382,-52.2705574
CQD,Iran,32.29719925,50.84220123
CQF,France,50.96210098,1.954759955
CQM,Spain,38.85638889,-3.97
CQS,Brazil,-12.42109966,-64.25160217
CRA,Romania,44.31809998,23.8885994
CRC,Colombia,4.75818,-75.9557
CRD,Argentina,-45.7853,-67.4655
CRE,United States,33.81169891,-78.72389984
CRG,United States,30.3362999,-81.51439667
CRI,Bahamas,22.74559975,-74.18240356
CRK,Philippines,15.186,120.559998
CRL,Belgium,50.459202,4.45382
CRM,Philippines,12.5024004,124.6360016
CRP,United States,27.77039909,-97.50119781
CRQ,Brazil,-17.65229988,-39.25310135
CRV,Italy,38.9972,17.0802
CRW,United States,38.37310028,-81.59320068
CRZ,Turkmenistan,39.08330154,63.61330032
CSA,United Kingdom,56.05749893,-6.243060112
CSB,Romania,45.41999817,22.25329971
CSF,France,49.25350189,2.519140005
CSG,United States,32.5163002,-84.93890381
CSH,Russia,65.02999878,35.73333359
CSK,Senegal,12.39533,-16.748
CSM,United States,35.33980179,-99.20050049
CSO,Germany,51.85639954,11.42029953
CSV,United States,35.95130157,-85.08499908
CSX,China,28.18919945,113.2200012
CSY,Russia,56.09030151,47.34730148
CSZ,Argentina,-37.446098,-61.889301
CTA,Italy,37.466801,15.0664
CTB,United States,48.60839844,-112.3759995
CTC,Argentina,-28.59560013,-65.75170136
CTD,Panama,7.987840176,-80.40969849
CTG,Colombia,10.4424,-75.513
CTH,United States,39.97900009,-75.8655014
CTL,Australia,-26.41329956,146.2619934
CTM,Mexico,18.50469971,-88.32679749
CTN,Australia,-15.44470024,145.1840057
CTS,Japan,42.77519989,141.6920013
CTT,France,43.25249863,5.785190105
CTU,China,30.57850075,103.9469986
CTY,United States,29.63549995,-83.10479736
CUA,Mexico,25.05380058,-111.6149979
CUB,United States,33.97050095,-80.99520111
CUC,Colombia,7.92757,-72.5115
CUD,Australia,-26.79999924,153.1000061
CUE,Ecuador,-2.88947,-78.984398
CUF,Italy,44.547001,7.62322
CUH,United States,35.94990158,-96.77310181
CUL,Mexico,24.76449966,-107.4749985
CUM,Venezuela,10.45033264,-64.13047028
CUN,Mexico,21.03650093,-86.87709808
CUP,Venezuela,10.66001415,-63.2616806
CUQ,Australia,-13.761133,143.113311
CUR,Netherlands Antilles,12.1889,-68.959801
CUT,Argentina,-38.93970108,-69.26460266
CUU,Mexico,28.70289993,-105.9649963
CUZ,Peru,-13.53569984,-71.938797
CVC,Australia,-33.70970154,136.5050049
CVE,Colombia,9.40092,-75.6913
CVF,France,45.39670181,6.634719849
CVG,United States,39.04880142,-84.6678009
CVJ,Mexico,18.83480072,-99.26129913
CVM,Mexico,23.70330048,-98.95649719
CVN,United States,34.42509842,-103.0790024
CVO,United States,44.49720001,-123.2900009
CVQ,Australia,-24.880211,113.67174
CVS,United States,34.38280106,-103.3219986
CVT,United Kingdom,52.36970139,-1.479719996
CVU,Portugal,39.671501,-31.1136
CWA,United States,44.77759933,-89.66680145
CWB,Brazil,-25.5284996,-49.17580032
CWC,Ukraine,48.25930023,25.98080063
CWE,Egypt,30.11639977,30.91539955
CWI,United States,41.83110046,-90.32910156
CWJ,China,23.273889,99.373611
CWL,United Kingdom,51.39670181,-3.343329906
CWT,Australia,-33.84469986,148.6490021
CWW,Australia,-35.99470139,146.3569946
CXA,Venezuela,7.625510216,-66.16280365
CXB,Bangladesh,21.45219994,91.96389771
CXH,Canada,49.29439926,-123.1110001
CXI,Kiribati,1.98616004,-157.3500061
CXJ,Brazil,-29.19709969,-51.1875
CXL,United States,32.66949844,-115.5130005
CXO,United States,30.351801,-95.414497
CXP,Indonesia,-7.645060062,109.0339966
CXR,Vietnam,11.99820042,109.2190018
CYA,Haiti,18.27109909,-73.78829956
CYB,Cayman Islands,19.68700027,-79.88279724
CYF,United States,60.14920044,-164.2859955
CYG,Australia,-36.18280029,147.8880005
CYI,Taiwan,23.46179962,120.3929977
CYO,Cuba,21.61650085,-81.54599762
CYP,Philippines,12.07269955,124.5449982
